,date_game,team_name,opposing_team,team_avg_allowed,opp_avg_allowed
368,2018-03-07,Chicago Bulls,Memphis Grizzlies,112.66666666666667,106.0
369,2018-03-09,Chicago Bulls,Detroit Pistons,113.43333333333334,108.36666666666666
371,2018-03-13,Chicago Bulls,Los Angeles Clippers,113.43333333333334,110.76666666666667
372,2018-03-15,Chicago Bulls,Memphis Grizzlies,113.03333333333333,106.46666666666667
373,2018-03-17,Chicago Bulls,Cleveland Cavaliers,112.56666666666666,113.73333333333333
374,2018-03-19,Chicago Bulls,New York Knicks,112.23333333333333,112.83333333333333
375,2018-03-21,Chicago Bulls,Denver Nuggets,111.73333333333333,111.66666666666667
376,2018-03-23,Chicago Bulls,Milwaukee Bucks,112.36666666666666,106.2
377,2018-03-24,Chicago Bulls,Detroit Pistons,112.33333333333333,106.63333333333334
378,2018-03-27,Chicago Bulls,Houston Rockets,112.73333333333333,100.83333333333333
379,2018-03-29,Chicago Bulls,Miami Heat,112.96666666666667,104.26666666666667
380,2018-03-30,Chicago Bulls,Orlando Magic,112.43333333333334,106.5
382,2017-10-20,Cleveland Cavaliers,Milwaukee Bucks,99.0,100.0
383,2017-10-21,Cleveland Cavaliers,Orlando Magic,98.0,117.5
386,2017-10-28,Cleveland Cavaliers,New Orleans Pelicans,106.8,110.4
387,2017-10-29,Cleveland Cavaliers,New York Knicks,109.5,103.0
388,2017-11-01,Cleveland Cavaliers,Indiana Pacers,110.14285714285714,107.85714285714286
389,2017-11-03,Cleveland Cavaliers,Washington Wizards,111.875,108.14285714285714
391,2017-11-07,Cleveland Cavaliers,Milwaukee Bucks,113.4,107.0
392,2017-11-09,Cleveland Cavaliers,Houston Rockets,113.9090909090909,103.27272727272727
393,2017-11-11,Cleveland Cavaliers,Dallas Mavericks,114.16666666666667,107.08333333333333
394,2017-11-13,Cleveland Cavaliers,New York Knicks,113.38461538461539,105.0
396,2017-11-17,Cleveland Cavaliers,Los Angeles Clippers,112.13333333333334,106.0
397,2017-11-20,Cleveland Cavaliers,Detroit Pistons,112.1875,101.1875
400,2017-11-27,Cleveland Cavaliers,Philadelphia 76ers,110.05263157894737,107.44444444444444
401,2017-11-28,Cleveland Cavaliers,Miami Heat,109.1,102.0
403,2017-12-02,Cleveland Cavaliers,Memphis Grizzlies,108.77272727272727,100.76190476190476
405,2017-12-06,Cleveland Cavaliers,Sacramento Kings,108.125,105.65217391304348
406,2017-12-08,Cleveland Cavaliers,Indiana Pacers,107.6,107.36
407,2017-12-09,Cleveland Cavaliers,Philadelphia 76ers,107.53846153846153,108.04166666666667
409,2017-12-14,Cleveland Cavaliers,Los Angeles Lakers,107.42857142857143,108.88461538461539
410,2017-12-16,Cleveland Cavaliers,Utah Jazz,107.58620689655173,99.86206896551724
411,2017-12-17,Cleveland Cavaliers,Washington Wizards,107.33333333333333,102.93103448275862
412,2017-12-19,Cleveland Cavaliers,Milwaukee Bucks,107.33333333333333,105.0
414,2017-12-25,Cleveland Cavaliers,Golden State Warriors,108.0,103.73333333333333
415,2017-12-27,Cleveland Cavaliers,Sacramento Kings,107.56666666666666,106.53333333333333
416,2017-12-30,Cleveland Cavaliers,Utah Jazz,107.46666666666667,103.13333333333334
417,2018-01-02,Cleveland Cavaliers,Portland Trail Blazers,106.83333333333333,101.83333333333333
419,2018-01-06,Cleveland Cavaliers,Orlando Magic,105.96666666666667,111.26666666666667
420,2018-01-08,Cleveland Cavaliers,Minnesota Timberwolves,106.13333333333334,103.0
421,2018-01-11,Cleveland Cavaliers,Toronto Raptors,106.46666666666667,104.16666666666667
422,2018-01-12,Cleveland Cavaliers,Indiana Pacers,106.93333333333334,105.66666666666667
423,2018-01-15,Cleveland Cavaliers,Golden State Warriors,106.26666666666667,106.26666666666667
424,2018-01-18,Cleveland Cavaliers,Orlando Magic,106.73333333333333,112.33333333333333
425,2018-01-20,Cleveland Cavaliers,Oklahoma City Thunder,106.8,102.43333333333334
426,2018-01-23,Cleveland Cavaliers,San Antonio Spurs,108.16666666666667,96.83333333333333
427,2018-01-26,Cleveland Cavaliers,Indiana Pacers,108.2,103.93333333333334
428,2018-01-28,Cleveland Cavaliers,Detroit Pistons,108.86666666666666,102.7
429,2018-01-30,Cleveland Cavaliers,Detroit Pistons,108.7,103.46666666666667
430,2018-01-31,Cleveland Cavaliers,Miami Heat,109.56666666666666,100.23333333333333
431,2018-02-03,Cleveland Cavaliers,Houston Rockets,109.5,107.9
432,2018-02-06,Cleveland Cavaliers,Orlando Magic,110.26666666666667,110.03333333333333
433,2018-02-07,Cleveland Cavaliers,Minnesota Timberwolves,110.33333333333333,104.66666666666667
436,2018-02-13,Cleveland Cavaliers,Oklahoma City Thunder,111.9,105.63333333333334
437,2018-02-22,Cleveland Cavaliers,Washington Wizards,112.1,106.93333333333334
438,2018-02-23,Cleveland Cavaliers,Memphis Grizzlies,112.5,104.03333333333333
439,2018-02-25,Cleveland Cavaliers,San Antonio Spurs,111.66666666666667,99.4
441,2018-03-01,Cleveland Cavaliers,Philadelphia 76ers,112.36666666666666,101.9
442,2018-03-03,Cleveland Cavaliers,Denver Nuggets,112.66666666666667,108.26666666666667
443,2018-03-05,Cleveland Cavaliers,Detroit Pistons,112.9,106.63333333333334
444,2018-03-07,Cleveland Cavaliers,Denver Nuggets,112.16666666666667,110.63333333333334
445,2018-03-09,Cleveland Cavaliers,Los Angeles Clippers,112.46666666666667,110.66666666666667
446,2018-03-11,Cleveland Cavaliers,Los Angeles Lakers,112.7,109.0
447,2018-03-13,Cleveland Cavaliers,Phoenix Suns,113.46666666666667,114.9
448,2018-03-15,Cleveland Cavaliers,Portland Trail Blazers,113.36666666666666,104.6
450,2018-03-19,Cleveland Cavaliers,Milwaukee Bucks,113.13333333333334,104.86666666666666
451,2018-03-21,Cleveland Cavaliers,Toronto Raptors,112.8,102.76666666666667
452,2018-03-23,Cleveland Cavaliers,Phoenix Suns,112.66666666666667,116.36666666666666
454,2018-03-27,Cleveland Cavaliers,Miami Heat,112.46666666666667,105.0
456,2018-03-30,Cleveland Cavaliers,New Orleans Pelicans,110.86666666666666,111.6
458,2017-10-20,Dallas Mavericks,Sacramento Kings,117.0,105.0
459,2017-10-21,Dallas Mavericks,Houston Rockets,105.0,110.5
460,2017-10-23,Dallas Mavericks,Golden State Warriors,105.66666666666667,117.66666666666667
461,2017-10-25,Dallas Mavericks,Memphis Grizzlies,112.5,94.0
462,2017-10-26,Dallas Mavericks,Memphis Grizzlies,108.8,96.25
463,2017-10-28,Dallas Mavericks,Philadelphia 76ers,106.66666666666667,108.2
464,2017-10-30,Dallas Mavericks,Utah Jazz,107.42857142857143,93.83333333333333
465,2017-11-01,Dallas Mavericks,Los Angeles Clippers,107.0,100.5
466,2017-11-03,Dallas Mavericks,New Orleans Pelicans,108.33333333333333,109.0
467,2017-11-04,Dallas Mavericks,Minnesota Timberwolves,107.4,113.125
468,2017-11-07,Dallas Mavericks,Washington Wizards,107.81818181818181,109.22222222222223
470,2017-11-12,Dallas Mavericks,Oklahoma City Thunder,107.38461538461539,98.41666666666667
471,2017-11-14,Dallas Mavericks,San Antonio Spurs,107.71428571428571,99.61538461538461
472,2017-11-17,Dallas Mavericks,Minnesota Timberwolves,107.0,108.92857142857143
473,2017-11-18,Dallas Mavericks,Milwaukee Bucks,107.25,104.42857142857143
475,2017-11-22,Dallas Mavericks,Memphis Grizzlies,105.83333333333333,101.25
476,2017-11-25,Dallas Mavericks,Oklahoma City Thunder,105.21052631578948,98.16666666666667
477,2017-11-27,Dallas Mavericks,San Antonio Spurs,104.0,98.05263157894737
479,2017-12-02,Dallas Mavericks,Los Angeles Clippers,104.72727272727273,107.2
480,2017-12-04,Dallas Mavericks,Denver Nuggets,103.73913043478261,106.31818181818181
482,2017-12-08,Dallas Mavericks,Milwaukee Bucks,103.52,104.04347826086956
483,2017-12-10,Dallas Mavericks,Minnesota Timberwolves,103.73076923076923,106.84615384615384
484,2017-12-12,Dallas Mavericks,San Antonio Spurs,103.48148148148148,97.62962962962963
485,2017-12-14,Dallas Mavericks,Golden State Warriors,102.96428571428571,106.0
486,2017-12-16,Dallas Mavericks,San Antonio Spurs,103.27586206896552,98.44827586206897
487,2017-12-18,Dallas Mavericks,Phoenix Suns,103.1,113.86666666666666
488,2017-12-20,Dallas Mavericks,Detroit Pistons,102.43333333333334,102.0
489,2017-12-22,Dallas Mavericks,Miami Heat,102.43333333333334,101.33333333333333
491,2017-12-26,Dallas Mavericks,Toronto Raptors,101.93333333333334,102.5
492,2017-12-27,Dallas Mavericks,Indiana Pacers,101.9,105.73333333333333
493,2017-12-29,Dallas Mavericks,New Orleans Pelicans,101.83333333333333,110.83333333333333
494,2017-12-31,Dallas Mavericks,Oklahoma City Thunder,102.1,100.8
495,2018-01-03,Dallas Mavericks,Golden State Warriors,102.4,103.23333333333333
497,2018-01-07,Dallas Mavericks,New York Knicks,103.53333333333333,103.86666666666666
498,2018-01-09,Dallas Mavericks,Orlando Magic,103.13333333333334,112.16666666666667
500,2018-01-13,Dallas Mavericks,Los Angeles Lakers,103.13333333333334,111.53333333333333
501,2018-01-16,Dallas Mavericks,Denver Nuggets,102.96666666666667,105.76666666666667
502,2018-01-20,Dallas Mavericks,Portland Trail Blazers,103.23333333333333,105.43333333333334
503,2018-01-22,Dallas Mavericks,Washington Wizards,103.43333333333334,106.26666666666667
504,2018-01-24,Dallas Mavericks,Houston Rockets,103.3,107.46666666666667
505,2018-01-26,Dallas Mavericks,Portland Trail Blazers,103.1,106.86666666666666
506,2018-01-27,Dallas Mavericks,Denver Nuggets,103.53333333333333,104.93333333333334
507,2018-01-29,Dallas Mavericks,Miami Heat,103.86666666666666,100.9
508,2018-01-31,Dallas Mavericks,Phoenix Suns,103.2,109.7
509,2018-02-03,Dallas Mavericks,Sacramento Kings,102.96666666666667,107.56666666666666
510,2018-02-05,Dallas Mavericks,Los Angeles Clippers,103.53333333333333,107.16666666666667
511,2018-02-08,Dallas Mavericks,Golden State Warriors,103.5,109.03333333333333
512,2018-02-10,Dallas Mavericks,Los Angeles Lakers,104.3,109.16666666666667
513,2018-02-11,Dallas Mavericks,Houston Rockets,104.76666666666667,107.76666666666667
514,2018-02-13,Dallas Mavericks,Sacramento Kings,105.0,107.83333333333333
515,2018-02-23,Dallas Mavericks,Los Angeles Lakers,105.83333333333333,111.0
516,2018-02-24,Dallas Mavericks,Utah Jazz,106.23333333333333,103.36666666666666
517,2018-02-26,Dallas Mavericks,Indiana Pacers,106.2,103.46666666666667
518,2018-02-28,Dallas Mavericks,Oklahoma City Thunder,106.4,106.96666666666667
520,2018-03-04,Dallas Mavericks,New Orleans Pelicans,106.83333333333333,111.5
521,2018-03-06,Dallas Mavericks,Denver Nuggets,107.3,109.46666666666667
522,2018-03-10,Dallas Mavericks,Memphis Grizzlies,107.76666666666667,106.53333333333333
523,2018-03-11,Dallas Mavericks,Houston Rockets,107.3,103.3
524,2018-03-13,Dallas Mavericks,New York Knicks,106.8,112.66666666666667
525,2018-03-16,Dallas Mavericks,Toronto Raptors,106.26666666666667,102.2
527,2018-03-20,Dallas Mavericks,New Orleans Pelicans,105.73333333333333,111.56666666666666
528,2018-03-22,Dallas Mavericks,Utah Jazz,106.23333333333333,97.13333333333334
530,2018-03-27,Dallas Mavericks,Sacramento Kings,106.6,106.66666666666667
531,2018-03-28,Dallas Mavericks,Los Angeles Lakers,106.26666666666667,109.3
532,2018-03-30,Dallas Mavericks,Minnesota Timberwolves,106.2,112.3
533,2017-10-18,Denver Nuggets,Utah Jazz,,
534,2017-10-21,Denver Nuggets,Sacramento Kings,106.0,96.5
535,2017-10-23,Denver Nuggets,Washington Wizards,92.5,113.0
539,2017-10-30,Denver Nuggets,New York Knicks,102.5,101.4
540,2017-11-01,Denver Nuggets,Toronto Raptors,104.42857142857143,98.16666666666667
541,2017-11-03,Denver Nuggets,Miami Heat,105.25,106.57142857142857
542,2017-11-04,Denver Nuggets,Golden State Warriors,104.0,111.66666666666667
544,2017-11-09,Denver Nuggets,Oklahoma City Thunder,106.0909090909091,96.8
545,2017-11-11,Denver Nuggets,Orlando Magic,105.08333333333333,106.16666666666667
546,2017-11-13,Denver Nuggets,Portland Trail Blazers,105.23076923076923,100.66666666666667
547,2017-11-17,Denver Nuggets,New Orleans Pelicans,104.78571428571429,108.2
548,2017-11-19,Denver Nuggets,Los Angeles Lakers,105.4,107.4375
549,2017-11-20,Denver Nuggets,Sacramento Kings,106.75,105.25
550,2017-11-22,Denver Nuggets,Houston Rockets,106.23529411764706,104.0
551,2017-11-24,Denver Nuggets,Memphis Grizzlies,107.27777777777777,100.88235294117646
552,2017-11-28,Denver Nuggets,Utah Jazz,106.47368421052632,100.4
554,2017-12-02,Denver Nuggets,Los Angeles Lakers,106.61904761904762,108.66666666666667
556,2017-12-06,Denver Nuggets,New Orleans Pelicans,107.0,110.08333333333333
557,2017-12-08,Denver Nuggets,Orlando Magic,107.66666666666667,110.84615384615384
558,2017-12-10,Denver Nuggets,Indiana Pacers,106.92,107.15384615384616
559,2017-12-12,Denver Nuggets,Detroit Pistons,107.65384615384616,102.23076923076923
561,2017-12-15,Denver Nuggets,New Orleans Pelicans,107.39285714285714,111.51724137931035
562,2017-12-18,Denver Nuggets,Oklahoma City Thunder,107.51724137931035,100.44827586206897
563,2017-12-20,Denver Nuggets,Minnesota Timberwolves,107.1,106.4
564,2017-12-22,Denver Nuggets,Portland Trail Blazers,107.3,101.33333333333333
565,2017-12-23,Denver Nuggets,Golden State Warriors,107.5,104.23333333333333
566,2017-12-26,Denver Nuggets,Utah Jazz,106.56666666666666,101.3
567,2017-12-27,Denver Nuggets,Minnesota Timberwolves,105.66666666666667,105.53333333333333
568,2017-12-30,Denver Nuggets,Philadelphia 76ers,106.6,109.0
569,2018-01-03,Denver Nuggets,Phoenix Suns,106.46666666666667,110.66666666666667
570,2018-01-05,Denver Nuggets,Utah Jazz,106.3,103.7
571,2018-01-06,Denver Nuggets,Sacramento Kings,105.63333333333334,106.83333333333333
572,2018-01-08,Denver Nuggets,Golden State Warriors,106.03333333333333,104.16666666666667
574,2018-01-12,Denver Nuggets,Memphis Grizzlies,106.13333333333334,103.8
575,2018-01-13,Denver Nuggets,San Antonio Spurs,105.6,97.66666666666667
577,2018-01-17,Denver Nuggets,Los Angeles Clippers,105.86666666666666,107.03333333333333
578,2018-01-19,Denver Nuggets,Phoenix Suns,105.7,111.1
579,2018-01-22,Denver Nuggets,Portland Trail Blazers,105.06666666666666,106.03333333333333
580,2018-01-25,Denver Nuggets,New York Knicks,105.16666666666667,107.33333333333333
583,2018-01-30,Denver Nuggets,San Antonio Spurs,105.0,97.3
584,2018-02-01,Denver Nuggets,Oklahoma City Thunder,104.86666666666666,103.66666666666667
585,2018-02-03,Denver Nuggets,Golden State Warriors,105.66666666666667,107.93333333333334
587,2018-02-09,Denver Nuggets,Houston Rockets,104.56666666666666,108.2
588,2018-02-10,Denver Nuggets,Phoenix Suns,105.93333333333334,109.7
589,2018-02-13,Denver Nuggets,San Antonio Spurs,105.5,98.76666666666667
590,2018-02-15,Denver Nuggets,Milwaukee Bucks,106.33333333333333,104.0
591,2018-02-23,Denver Nuggets,San Antonio Spurs,106.3,98.53333333333333
592,2018-02-25,Denver Nuggets,Houston Rockets,106.56666666666666,106.4
593,2018-02-27,Denver Nuggets,Los Angeles Clippers,107.36666666666666,109.36666666666666
594,2018-03-02,Denver Nuggets,Memphis Grizzlies,107.7,105.7
598,2018-03-09,Denver Nuggets,Los Angeles Lakers,110.13333333333334,109.76666666666667
599,2018-03-11,Denver Nuggets,Sacramento Kings,110.43333333333334,108.2
600,2018-03-13,Denver Nuggets,Los Angeles Lakers,110.2,108.96666666666667
601,2018-03-15,Denver Nuggets,Detroit Pistons,110.9,107.3
602,2018-03-17,Denver Nuggets,Memphis Grizzlies,111.13333333333334,106.4
603,2018-03-19,Denver Nuggets,Miami Heat,110.36666666666666,103.26666666666667
605,2018-03-23,Denver Nuggets,Washington Wizards,112.46666666666667,108.6
606,2018-03-26,Denver Nuggets,Philadelphia 76ers,112.06666666666666,103.26666666666667
607,2018-03-27,Denver Nuggets,Toronto Raptors,112.76666666666667,105.1
608,2018-03-30,Denver Nuggets,Oklahoma City Thunder,112.93333333333334,108.16666666666667
610,2017-10-20,Detroit Pistons,Washington Wizards,90.0,115.0
611,2017-10-21,Detroit Pistons,New York Knicks,102.5,105.0
612,2017-10-23,Detroit Pistons,Philadelphia 76ers,104.0,116.66666666666667
613,2017-10-25,Detroit Pistons,Minnesota Timberwolves,102.25,111.75
614,2017-10-28,Detroit Pistons,Los Angeles Clippers,102.0,91.75
615,2017-10-29,Detroit Pistons,Golden State Warriors,99.5,114.16666666666667
616,2017-10-31,Detroit Pistons,Los Angeles Lakers,100.57142857142857,108.83333333333333
617,2017-11-03,Detroit Pistons,Milwaukee Bucks,102.125,107.25
618,2017-11-04,Detroit Pistons,Sacramento Kings,101.44444444444444,105.5
619,2017-11-08,Detroit Pistons,Indiana Pacers,101.2,109.81818181818181
621,2017-11-12,Detroit Pistons,Miami Heat,101.08333333333333,102.33333333333333
622,2017-11-15,Detroit Pistons,Milwaukee Bucks,101.23076923076923,105.15384615384616
623,2017-11-17,Detroit Pistons,Indiana Pacers,101.07142857142857,109.33333333333333
624,2017-11-19,Detroit Pistons,Minnesota Timberwolves,101.46666666666667,107.46666666666667
626,2017-11-24,Detroit Pistons,Oklahoma City Thunder,102.05882352941177,98.11764705882354
628,2017-11-29,Detroit Pistons,Phoenix Suns,102.15789473684211,115.13636363636364
629,2017-12-01,Detroit Pistons,Washington Wizards,102.4,104.42857142857143
630,2017-12-02,Detroit Pistons,Philadelphia 76ers,102.71428571428571,108.0
631,2017-12-04,Detroit Pistons,San Antonio Spurs,102.95454545454545,97.17391304347827
632,2017-12-06,Detroit Pistons,Milwaukee Bucks,102.65217391304348,104.22727272727273
633,2017-12-08,Detroit Pistons,Golden State Warriors,102.70833333333333,106.38461538461539
637,2017-12-15,Detroit Pistons,Indiana Pacers,101.85714285714286,107.21428571428571
638,2017-12-17,Detroit Pistons,Orlando Magic,101.72413793103448,110.1
640,2017-12-22,Detroit Pistons,New York Knicks,102.66666666666667,103.46666666666667
641,2017-12-26,Detroit Pistons,Indiana Pacers,102.2,105.73333333333333
642,2017-12-28,Detroit Pistons,Orlando Magic,101.4,111.36666666666666
643,2017-12-30,Detroit Pistons,San Antonio Spurs,101.56666666666666,98.4
644,2018-01-03,Detroit Pistons,Miami Heat,100.83333333333333,100.73333333333333
645,2018-01-05,Detroit Pistons,Philadelphia 76ers,101.63333333333334,108.86666666666666
646,2018-01-06,Detroit Pistons,Houston Rockets,101.86666666666666,108.4
647,2018-01-08,Detroit Pistons,New Orleans Pelicans,101.46666666666667,111.53333333333333
651,2018-01-17,Detroit Pistons,Toronto Raptors,102.16666666666667,104.7
652,2018-01-19,Detroit Pistons,Washington Wizards,101.93333333333334,105.86666666666666
654,2018-01-24,Detroit Pistons,Utah Jazz,102.5,103.53333333333333
655,2018-01-27,Detroit Pistons,Oklahoma City Thunder,102.53333333333333,103.76666666666667
658,2018-02-01,Detroit Pistons,Memphis Grizzlies,103.66666666666667,103.5
659,2018-02-03,Detroit Pistons,Miami Heat,103.5,99.53333333333333
660,2018-02-05,Detroit Pistons,Portland Trail Blazers,103.43333333333334,106.1
662,2018-02-09,Detroit Pistons,Los Angeles Clippers,103.2,106.8
664,2018-02-12,Detroit Pistons,New Orleans Pelicans,103.86666666666666,112.0
668,2018-02-26,Detroit Pistons,Toronto Raptors,105.76666666666667,104.83333333333333
669,2018-02-28,Detroit Pistons,Milwaukee Bucks,106.2,105.1
670,2018-03-02,Detroit Pistons,Orlando Magic,105.43333333333334,110.13333333333334
671,2018-03-03,Detroit Pistons,Miami Heat,105.9,102.33333333333333
673,2018-03-07,Detroit Pistons,Toronto Raptors,106.96666666666667,103.26666666666667
675,2018-03-13,Detroit Pistons,Utah Jazz,107.43333333333334,98.83333333333333
677,2018-03-17,Detroit Pistons,Portland Trail Blazers,107.93333333333334,105.13333333333334
678,2018-03-19,Detroit Pistons,Sacramento Kings,107.53333333333333,108.03333333333333
679,2018-03-20,Detroit Pistons,Phoenix Suns,107.86666666666666,115.86666666666666
680,2018-03-22,Detroit Pistons,Houston Rockets,107.23333333333333,101.93333333333334
682,2018-03-26,Detroit Pistons,Los Angeles Lakers,106.6,109.66666666666667
683,2018-03-29,Detroit Pistons,Washington Wizards,106.06666666666666,107.9
684,2018-03-31,Detroit Pistons,New York Knicks,105.76666666666667,112.3
685,2017-10-17,Golden State Warriors,Houston Rockets,,
686,2017-10-20,Golden State Warriors,New Orleans Pelicans,122.0,103.0
687,2017-10-21,Golden State Warriors,Memphis Grizzlies,121.0,91.0
689,2017-10-25,Golden State Warriors,Toronto Raptors,114.0,98.33333333333333
690,2017-10-27,Golden State Warriors,Washington Wizards,113.6,108.0
692,2017-10-30,Golden State Warriors,Los Angeles Clippers,114.28571428571429,92.4
693,2017-11-02,Golden State Warriors,San Antonio Spurs,114.125,98.85714285714286
695,2017-11-06,Golden State Warriors,Miami Heat,111.3,104.66666666666667
696,2017-11-08,Golden State Warriors,Minnesota Timberwolves,108.45454545454545,109.8
697,2017-11-11,Golden State Warriors,Philadelphia 76ers,107.83333333333333,107.54545454545455
698,2017-11-13,Golden State Warriors,Orlando Magic,108.3076923076923,107.61538461538461
700,2017-11-18,Golden State Warriors,Philadelphia 76ers,106.66666666666667,109.42857142857143
702,2017-11-22,Golden State Warriors,Oklahoma City Thunder,107.47058823529412,98.5625
704,2017-11-25,Golden State Warriors,New Orleans Pelicans,106.78947368421052,108.26315789473684
705,2017-11-27,Golden State Warriors,Sacramento Kings,106.2,105.10526315789474
706,2017-11-29,Golden State Warriors,Los Angeles Lakers,106.38095238095238,107.75
707,2017-12-01,Golden State Warriors,Orlando Magic,107.13636363636364,110.86363636363636
708,2017-12-03,Golden State Warriors,Miami Heat,107.34782608695652,102.77272727272727
709,2017-12-04,Golden State Warriors,New Orleans Pelicans,106.83333333333333,109.43478260869566
712,2017-12-11,Golden State Warriors,Portland Trail Blazers,106.07407407407408,101.2
714,2017-12-18,Golden State Warriors,Los Angeles Lakers,105.6896551724138,109.33333333333333
715,2017-12-20,Golden State Warriors,Memphis Grizzlies,105.96666666666667,101.23333333333333
716,2017-12-22,Golden State Warriors,Los Angeles Lakers,104.7,109.79310344827586
719,2017-12-27,Golden State Warriors,Utah Jazz,103.36666666666666,101.63333333333334
721,2017-12-30,Golden State Warriors,Memphis Grizzlies,102.8,102.16666666666667
723,2018-01-04,Golden State Warriors,Houston Rockets,103.53333333333333,107.7
724,2018-01-06,Golden State Warriors,Los Angeles Clippers,104.26666666666667,107.73333333333333
726,2018-01-10,Golden State Warriors,Los Angeles Clippers,105.3,108.1
727,2018-01-12,Golden State Warriors,Milwaukee Bucks,106.1,105.53333333333333
728,2018-01-13,Golden State Warriors,Toronto Raptors,105.43333333333334,103.66666666666667
731,2018-01-20,Golden State Warriors,Houston Rockets,106.66666666666667,108.33333333333333
732,2018-01-23,Golden State Warriors,New York Knicks,106.83333333333333,107.1
733,2018-01-25,Golden State Warriors,Minnesota Timberwolves,106.96666666666667,104.0
735,2018-01-30,Golden State Warriors,Utah Jazz,107.93333333333334,103.56666666666666
736,2018-02-02,Golden State Warriors,Sacramento Kings,108.56666666666666,107.33333333333333
738,2018-02-06,Golden State Warriors,Oklahoma City Thunder,108.03333333333333,105.93333333333334
740,2018-02-10,Golden State Warriors,San Antonio Spurs,108.63333333333334,97.86666666666666
741,2018-02-12,Golden State Warriors,Phoenix Suns,109.23333333333333,110.16666666666667
742,2018-02-14,Golden State Warriors,Portland Trail Blazers,108.73333333333333,105.86666666666666
743,2018-02-22,Golden State Warriors,Los Angeles Clippers,109.36666666666666,107.33333333333333
744,2018-02-24,Golden State Warriors,Oklahoma City Thunder,110.36666666666666,106.26666666666667
745,2018-02-26,Golden State Warriors,New York Knicks,109.23333333333333,109.5
746,2018-02-28,Golden State Warriors,Washington Wizards,110.13333333333334,108.03333333333333
749,2018-03-08,Golden State Warriors,San Antonio Spurs,110.7,101.0
750,2018-03-09,Golden State Warriors,Portland Trail Blazers,110.9,105.93333333333334
751,2018-03-11,Golden State Warriors,Minnesota Timberwolves,111.36666666666666,108.33333333333333
752,2018-03-14,Golden State Warriors,Los Angeles Lakers,110.73333333333333,107.96666666666667
753,2018-03-16,Golden State Warriors,Sacramento Kings,110.2,108.83333333333333
754,2018-03-17,Golden State Warriors,Phoenix Suns,109.66666666666667,115.16666666666667
755,2018-03-19,Golden State Warriors,San Antonio Spurs,109.8,101.0
757,2018-03-25,Golden State Warriors,Utah Jazz,107.93333333333334,98.06666666666666
758,2018-03-27,Golden State Warriors,Indiana Pacers,108.46666666666667,101.66666666666667
759,2018-03-29,Golden State Warriors,Milwaukee Bucks,107.36666666666666,106.7
760,2018-03-31,Golden State Warriors,Sacramento Kings,107.63333333333334,106.36666666666666
762,2017-10-18,Houston Rockets,Sacramento Kings,121.0,
764,2017-10-23,Houston Rockets,Memphis Grizzlies,104.0,96.0
765,2017-10-25,Houston Rockets,Philadelphia 76ers,102.5,109.0
767,2017-10-28,Houston Rockets,Memphis Grizzlies,101.16666666666667,95.2
768,2017-10-30,Houston Rockets,Philadelphia 76ers,101.42857142857143,108.5
769,2017-11-01,Houston Rockets,New York Knicks,103.125,102.83333333333333
771,2017-11-05,Houston Rockets,Utah Jazz,102.6,96.0
773,2017-11-11,Houston Rockets,Memphis Grizzlies,104.08333333333333,98.0
774,2017-11-12,Houston Rockets,Indiana Pacers,103.46153846153847,108.38461538461539
775,2017-11-14,Houston Rockets,Toronto Raptors,102.85714285714286,104.33333333333333
776,2017-11-16,Houston Rockets,Phoenix Suns,104.6,115.13333333333334
777,2017-11-18,Houston Rockets,Memphis Grizzlies,105.3125,101.07142857142857
779,2017-11-25,Houston Rockets,New York Knicks,103.5,104.05555555555556
781,2017-11-29,Houston Rockets,Indiana Pacers,103.4,107.28571428571429
782,2017-12-03,Houston Rockets,Los Angeles Lakers,103.0952380952381,108.95454545454545
783,2017-12-07,Houston Rockets,Utah Jazz,102.72727272727273,98.76
784,2017-12-09,Houston Rockets,Portland Trail Blazers,102.65217391304348,100.25
785,2017-12-11,Houston Rockets,New Orleans Pelicans,103.25,110.96296296296296
787,2017-12-15,Houston Rockets,San Antonio Spurs,103.73076923076923,97.53571428571429
788,2017-12-16,Houston Rockets,Milwaukee Bucks,103.92592592592592,104.62962962962963
789,2017-12-18,Houston Rockets,Utah Jazz,104.17857142857143,100.16666666666667
790,2017-12-20,Houston Rockets,Los Angeles Lakers,104.0,109.57142857142857
791,2017-12-22,Houston Rockets,Los Angeles Clippers,104.6,105.63333333333334
792,2017-12-25,Houston Rockets,Oklahoma City Thunder,104.83333333333333,99.9
794,2017-12-29,Houston Rockets,Washington Wizards,105.5,102.76666666666667
795,2017-12-31,Houston Rockets,Los Angeles Lakers,106.26666666666667,109.56666666666666
796,2018-01-03,Houston Rockets,Orlando Magic,107.53333333333333,110.9
800,2018-01-10,Houston Rockets,Portland Trail Blazers,108.5,102.23333333333333
801,2018-01-12,Houston Rockets,Phoenix Suns,108.76666666666667,110.7
802,2018-01-15,Houston Rockets,Los Angeles Clippers,108.26666666666667,107.26666666666667
803,2018-01-18,Houston Rockets,Minnesota Timberwolves,108.26666666666667,103.56666666666666
805,2018-01-22,Houston Rockets,Miami Heat,108.76666666666667,101.2
807,2018-01-26,Houston Rockets,New Orleans Pelicans,106.83333333333333,110.73333333333333
808,2018-01-28,Houston Rockets,Phoenix Suns,107.9,109.73333333333333
809,2018-01-30,Houston Rockets,Orlando Magic,108.13333333333334,111.16666666666667
